no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
0.0,0.0,0.0,-0.5,0,0.0,1,1.1743119266055047,0.0,-0.2,0.4666666666666667,2,0.0,0.0,0.0,-0.126923076923077,1.0,0
0.0,0.0,0.5,-1.0,0,0.0,1,-0.44954128440366975,0.0,0.2,-0.3333333333333333,2,0.0,0.0,0.0,-0.10897435897435898,0.0,1
1.0,0.0,0.5,-0.5,2,0.0,1,-0.4954128440366973,-1.0,0.0,0.4,1,0.0,0.0,0.0,1.0012820512820513,1.0,1
0.0,2.0,0.5,0.5,1,0.0,6,0.045871559633027525,0.0,-0.8,0.5333333333333333,2,0.0,0.0,0.0,1.7523076923076921,2.0,1
-1.0,0.0,-0.5,0.0,1,0.0,1,0.05504587155963303,0.0,-1.4,0.2,1,0.0,0.0,0.0,-0.7294871794871796,0.0,1
-1.0,0.0,0.0,-1.0,1,0.0,1,0.027522935779816515,0.0,0.6,0.26666666666666666,2,0.0,0.0,0.0,-0.33461538461538454,2.0,1
0.0,0.0,-0.5,-0.5,1,0.0,1,-0.14678899082568808,0.0,0.8,0.7333333333333333,1,0.0,0.0,0.0,-0.8833333333333334,0.0,1
0.0,0.0,-0.5,-0.5,2,0.0,1,1.5045871559633028,0.0,0.0,-0.26666666666666666,1,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.5,0.5,1,0.0,1,0.5137614678899083,0.0,0.2,-0.3333333333333333,2,0.0,0.0,0.0,0.7730769230769229,1.0,1
-1.0,0.0,0.0,0.0,1,0.0,1,-0.22018348623853212,0.0,0.6,-0.6,2,0.0,0.0,0.0,2.5012820512820513,2.0,1
-1.0,0.0,-0.5,0.0,2,0.0,1,1.908256880733945,0.0,-0.4,0.5333333333333333,1,0.0,0.0,0.0,-0.2423076923076924,0.0,1
1.0,0.0,0.5,-0.5,1,0.0,1,0.30275229357798167,0.0,-0.2,-0.4,1,0.0,0.0,0.0,-0.0653846153846153,0.0,1
0.0,0.0,0.0,-0.5,1,0.0,2,1.128440366972477,0.0,-0.2,0.4666666666666667,2,0.0,0.0,0.0,-0.08076923076923091,0.0,0
0.0,0.0,-0.5,1.0,1,0.0,4,0.5045871559633027,0.0,-0.8,0.7333333333333333,2,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.5,1.5,1,0.0,4,-0.05504587155963303,0.0,0.2,-0.9333333333333333,2,0.0,0.0,0.0,0.6215384615384614,3.0,1
0.0,0.0,0.5,-0.5,2,0.0,1,0.8532110091743119,0.0,-1.4,-0.9333333333333333,1,0.0,0.0,0.0,0.03974358974358967,0.0,1
0.0,0.0,0.5,0.0,1,0.0,1,0.6238532110091743,0.0,-1.0,0.7333333333333333,1,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.5,1.5,1,0.0,1,0.5779816513761468,-1.0,-0.2,-0.13333333333333333,2,0.0,0.0,0.0,-0.5884615384615385,1.0,0
0.0,0.0,-0.5,-0.5,1,0.0,4,-0.12844036697247707,0.0,-0.6,0.13333333333333333,2,0.0,0.0,0.0,1.2807692307692309,1.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,1.1009174311926606,0.0,-0.4,-0.8666666666666667,1,0.0,0.0,0.0,0.01410256410256403,0.0,0
0.0,0.0,-0.5,-0.5,1,0.0,1,-0.14678899082568808,0.0,0.8,0.7333333333333333,1,0.0,0.0,0.0,-0.8833333333333334,0.0,1
0.0,0.0,0.0,1.0,2,0.0,4,1.2201834862385321,0.0,0.8,0.6666666666666666,2,0.0,0.0,0.0,0.7846153846153848,0.0,1
0.0,0.0,0.5,0.5,1,0.0,1,1.944954128440367,0.0,0.8,0.8666666666666667,1,0.0,0.0,0.0,-0.4987179487179488,1.0,1
-1.0,0.0,-0.5,0.0,1,0.0,1,-0.5137614678899083,0.0,-1.4,-0.7333333333333333,3,1.0,0.0,6.0,-0.8576923076923078,0.0,1
-1.0,0.0,0.0,0.0,1,0.0,1,0.28440366972477066,0.0,0.4,-0.6,3,0.0,0.0,0.0,-0.8064102564102564,0.0,1
0.0,0.0,0.0,0.0,1,0.0,1,2.2752293577981653,0.0,0.6,-0.8,1,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.5,2.0,1,0.0,1,2.5596330275229358,0.0,0.2,0.3333333333333333,1,0.0,0.0,0.0,-0.4505128205128207,0.0,1
0.0,0.0,0.5,0.0,1,0.0,4,-0.48623853211009177,0.0,-1.4,0.5333333333333333,2,0.0,0.0,0.0,-0.9192307692307693,0.0,1
-1.0,0.0,0.0,0.0,0,0.0,1,1.1926605504587156,0.0,0.4,-0.6,2,0.0,0.0,0.0,0.2423076923076924,3.0,1
0.0,0.0,-0.5,1.0,1,0.0,1,1.0825688073394495,0.0,0.0,1.0,2,0.0,0.0,0.0,0.3379487179487178,0.0,0
0.0,0.0,0.0,0.0,1,0.0,1,1.2201834862385321,0.0,0.6,-0.13333333333333333,2,0.0,0.0,0.0,-0.4499999999999999,1.0,1
0.0,0.0,0.0,0.0,1,0.0,1,0.08256880733944955,-1.0,0.4,-0.4666666666666667,1,0.0,0.0,0.0,-0.626923076923077,0.0,0
-1.0,0.0,-0.5,0.5,1,0.0,1,-0.3486238532110092,-1.0,0.4,-0.6666666666666666,1,1.0,1.0,0.0,-0.4987179487179488,0.0,1
-1.0,0.0,-0.5,0.0,1,1.0,1,-0.3577981651376147,0.0,0.4,0.13333333333333333,3,1.0,0.0,3.0,-0.8320512820512821,0.0,1
0.0,0.0,-0.5,-0.5,0,0.0,1,-0.10091743119266056,0.0,0.0,0.6666666666666666,2,0.0,0.0,0.0,0.6576923076923075,0.0,0
0.0,0.0,-0.5,1.0,1,0.0,1,2.0458715596330275,0.0,0.6,0.0,2,0.0,0.0,0.0,-0.6538461538461539,1.0,0
0.0,0.0,-0.5,0.5,0,0.0,1,0.6330275229357798,0.0,0.2,-0.5333333333333333,2,0.0,0.0,0.0,0.496153846153846,0.0,0
0.0,0.0,0.0,-1.0,0,0.0,1,-0.45871559633027525,0.0,-0.6,0.0,2,0.0,0.0,0.0,-0.267948717948718,0.0,1
0.0,0.0,0.0,1.0,1,0.0,1,0.8348623853211009,-1.0,0.8,0.9333333333333333,1,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5,-0.5,1,0.0,1,-0.3486238532110092,-1.0,0.8,0.6666666666666666,1,0.0,0.0,0.0,-1.0628205128205128,0.0,1
1.0,0.0,0.0,1.0,0,0.0,1,0.3944954128440367,0.0,-0.2,-0.6666666666666666,2,0.0,0.0,0.0,-0.015897435897436012,2.0,1
0.0,0.0,-0.5,1.0,0,0.0,1,0.46788990825688076,0.0,-0.2,-0.2,2,0.0,0.0,0.0,-0.126923076923077,0.0,1
0.0,0.0,-0.5,1.0,2,0.0,1,0.3944954128440367,0.0,0.2,0.8,1,0.0,0.0,0.0,1.0397435897435896,1.0,1
-1.0,0.0,-0.5,-0.5,0,0.0,1,-0.5229357798165137,0.0,0.2,0.8666666666666667,2,0.0,0.0,0.0,0.47794871794871796,0.0,0
-1.0,0.0,-0.5,0.0,2,0.0,1,-0.1651376146788991,-1.0,0.0,-0.13333333333333333,1,0.0,0.0,0.0,-0.3192307692307693,0.0,1
0.0,0.0,0.5,-0.5,1,0.0,1,-0.21100917431192662,0.0,-1.0,0.6666666666666666,2,0.0,0.0,0.0,0.55,1.0,1
0.0,0.0,0.5,0.0,1,0.0,1,1.0,0.0,-0.4,0.2,2,0.0,0.0,0.0,0.021794871794871648,1.0,0
0.0,0.0,0.0,0.0,1,0.0,1,-0.027522935779816515,0.0,0.6,-0.3333333333333333,2,0.0,0.0,0.0,-0.08846153846153854,1.0,1
-1.0,0.0,0.0,-1.0,1,0.0,1,-0.4954128440366973,0.0,0.4,1.0,2,0.0,0.0,0.0,0.41153846153846146,1.0,1
0.0,0.0,0.0,-1.0,1,1.0,1,-0.27522935779816515,0.0,-1.2,-1.0,2,0.0,0.0,0.0,-0.037179487179487256,1.0,1
0.0,0.0,0.0,1.5,1,0.0,4,0.7614678899082569,0.0,-0.2,-0.8,2,0.0,0.0,0.0,0.4358974358974359,1.0,0
1.0,0.0,0.0,0.5,1,0.0,1,0.3761467889908257,0.0,0.8,0.6666666666666666,2,0.0,0.0,0.0,-0.20641025641025634,0.0,0
-1.0,0.0,0.0,-0.5,1,0.0,1,-0.3394495412844037,0.0,-1.4,0.13333333333333333,3,0.0,0.0,0.0,-0.4987179487179488,0.0,1
1.0,0.0,-0.5,0.5,1,0.0,4,0.6880733944954128,0.0,0.2,0.4,2,0.0,0.0,0.0,1.6038461538461537,2.0,1
0.0,0.0,-0.5,0.5,1,0.0,4,-0.42201834862385323,0.0,-0.4,-0.13333333333333333,3,0.0,0.0,0.0,-0.2423076923076924,0.0,0
0.0,0.0,0.0,0.0,1,0.0,1,2.311926605504587,0.0,-0.6,-0.2,1,0.0,0.0,0.0,-0.8833333333333334,0.0,1
0.0,0.0,0.0,0.5,1,0.0,1,-0.3211009174311927,0.0,-0.6,0.9333333333333333,2,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,-0.5,-0.5,1,0.0,1,-0.12844036697247707,-1.0,0.4,0.4666666666666667,2,0.0,0.0,0.0,-2.5500000000000003,0.0,1
0.0,0.0,0.0,-1.0,0,0.0,1,-0.28440366972477066,0.0,-0.8,-0.3333333333333333,2,0.0,0.0,0.0,-0.267948717948718,1.0,1
0.0,0.0,0.5,-0.5,1,0.0,1,-0.1651376146788991,0.0,-0.2,-0.9333333333333333,2,0.0,0.0,0.0,0.4730769230769232,0.0,0
0.0,1.0,0.5,1.5,0,0.0,1,0.22935779816513763,0.0,0.6,0.2,2,0.0,0.0,0.0,-0.6320512820512822,3.0,1
0.0,0.0,-0.5,-0.5,1,0.0,1,0.5045871559633027,0.0,-0.8,-0.4666666666666667,2,0.0,0.0,0.0,-0.08076923076923091,0.0,1
-1.0,0.0,-0.5,-0.5,1,0.0,1,-0.47706422018348627,-1.0,0.4,0.3333333333333333,2,0.0,0.0,0.0,-2.5500000000000003,0.0,1
0.0,0.0,0.5,1.0,1,0.0,1,-0.2018348623853211,0.0,-1.2,-0.2,2,0.0,0.0,0.0,-0.5423076923076925,1.0,1
0.0,0.0,-0.5,-0.5,1,1.0,1,-0.4954128440366973,0.0,-0.8,0.3333333333333333,2,0.0,0.0,0.0,0.27051282051282044,0.0,1
0.0,0.0,0.5,1.5,1,0.0,1,1.1743119266055047,0.0,0.2,-0.8666666666666667,2,0.0,0.0,0.0,0.6412820512820511,1.0,0
-1.0,0.0,0.5,1.0,2,0.0,1,2.477064220183486,-1.0,0.2,-0.4666666666666667,1,0.0,0.0,0.0,-0.6012820512820514,0.0,1
0.0,0.0,-0.5,0.0,0,0.0,1,-0.3211009174311927,0.0,0.2,-0.6666666666666666,2,0.0,0.0,0.0,0.47564102564102556,1.0,0
1.0,0.0,0.0,1.5,1,0.0,4,0.8623853211009175,0.0,-0.2,-0.7333333333333333,2,0.0,0.0,0.0,0.9661538461538459,1.0,0
-1.0,0.0,-0.5,0.5,1,0.0,1,0.8623853211009175,0.0,-1.4,0.2,1,0.0,0.0,0.0,-0.4987179487179488,0.0,1
0.0,0.0,0.5,1.0,1,0.0,1,-0.5229357798165137,-1.0,0.0,-0.6,2,0.0,0.0,0.0,-0.2423076923076924,2.0,1
0.0,0.0,-0.5,0.5,1,0.0,4,-0.12844036697247707,0.0,-1.0,0.06666666666666667,2,0.0,0.0,0.0,0.18846153846153832,0.0,1
-2.0,2.0,0.5,0.5,1,0.0,2,0.0,0.0,0.4,-0.06666666666666667,2,0.0,0.0,0.0,0.27974358974358965,2.0,1
1.0,0.0,0.0,0.0,1,0.0,4,0.6146788990825688,0.0,0.0,-0.7333333333333333,2,0.0,0.0,0.0,1.1346153846153844,1.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,-0.24770642201834864,0.0,-0.8,-0.26666666666666666,2,0.0,0.0,0.0,-0.6115384615384618,0.0,1
0.0,0.0,-0.5,0.0,2,0.0,1,0.41284403669724773,-1.0,0.4,0.0,1,0.0,0.0,0.0,0.05256410256410249,0.0,0
0.0,0.0,0.0,0.5,2,0.0,4,-0.07339449541284404,0.0,0.2,0.2,2,0.0,0.0,0.0,2.3884615384615384,1.0,0
0.0,0.0,-0.5,0.5,1,0.0,1,-0.11926605504587157,0.0,-1.2,0.06666666666666667,1,0.0,0.0,0.0,-0.626923076923077,0.0,1
0.0,0.0,-0.5,0.5,0,0.0,1,-0.47706422018348627,0.0,0.4,-0.7333333333333333,2,0.0,0.0,0.0,-0.03461538461538483,1.0,1
0.0,0.0,-0.5,1.0,1,0.0,1,1.9541284403669725,0.0,-0.8,0.26666666666666666,1,0.0,0.0,0.0,-0.4987179487179488,0.0,1
0.0,0.0,-0.5,0.0,2,0.0,1,-0.5229357798165137,-1.0,0.0,-0.13333333333333333,1,0.0,0.0,0.0,0.2448717948717948,0.0,1
0.0,0.0,0.0,-0.5,1,0.0,4,-0.3119266055045872,0.0,0.2,0.5333333333333333,2,0.0,0.0,0.0,1.7833333333333332,2.0,1
0.0,1.0,0.5,1.5,1,0.0,1,1.8623853211009174,0.0,0.4,0.4,2,0.0,0.0,0.0,0.23666666666666678,3.0,1
0.0,1.0,0.5,0.0,1,0.0,1,-0.11009174311926606,0.0,0.2,-0.3333333333333333,2,0.0,0.0,0.0,1.624102564102564,2.0,1
0.0,0.0,0.5,-0.5,0,0.0,1,-0.5045871559633027,0.0,0.6,0.26666666666666666,2,0.0,0.0,0.0,-0.17384615384615387,1.0,1
1.0,0.0,-0.5,-0.5,0,0.0,4,-0.1834862385321101,0.0,-1.0,0.6,2,0.0,0.0,0.0,1.534615384615385,1.0,0
1.0,0.0,-0.5,0.5,1,0.0,4,-0.1651376146788991,0.0,-1.0,1.0,2,0.0,0.0,0.0,1.303846153846154,0.0,1
0.0,3.0,-0.5,0.5,0,0.0,6,-0.4954128440366973,0.0,-1.0,0.9333333333333333,2,0.0,0.0,0.0,3.9543589743589735,2.0,1
0.0,1.0,-0.5,1.0,1,0.0,1,-0.43119266055045874,0.0,0.4,0.2,2,0.0,0.0,0.0,2.065384615384615,1.0,1
-1.0,0.0,-0.5,-0.5,1,0.0,1,-0.5137614678899083,0.0,0.6,0.8666666666666667,3,1.0,1.0,6.0,-0.5243589743589744,1.0,1
0.0,0.0,-0.5,0.0,0,0.0,1,0.2018348623853211,0.0,0.6,0.6,2,0.0,0.0,0.0,-0.29358974358974366,1.0,0
1.0,0.0,-0.5,0.5,1,0.0,1,0.1559633027522936,0.0,-0.8,-0.6666666666666666,2,0.0,0.0,0.0,0.7499999999999997,0.0,0
0.0,1.0,0.0,-0.5,1,0.0,1,-0.1743119266055046,0.0,-0.6,0.9333333333333333,2,0.0,0.0,0.0,1.8115384615384613,0.0,0
0.0,0.0,-0.5,0.5,1,0.0,1,0.26605504587155965,-1.0,0.2,-0.4666666666666667,3,0.0,0.0,0.0,0.01410256410256403,0.0,1
0.0,0.0,0.5,0.0,1,0.0,1,0.06422018348623854,0.0,-0.2,0.4666666666666667,2,0.0,0.0,0.0,0.14999999999999986,0.0,0
0.0,0.0,-0.5,0.0,1,0.0,1,0.22935779816513763,0.0,-0.6,0.06666666666666667,1,0.0,0.0,0.0,-0.47948717948717956,0.0,1
-1.0,0.0,0.0,1.5,1,0.0,1,-0.3302752293577982,0.0,0.6,0.3333333333333333,1,0.0,0.0,0.0,-0.9153846153846155,0.0,1
0.0,1.0,0.0,-0.5,1,0.0,1,0.6513761467889908,-1.0,0.0,-0.5333333333333333,2,0.0,0.0,0.0,-0.5884615384615385,2.0,1
-1.0,1.0,-0.5,0.5,1,0.0,1,-0.24770642201834864,0.0,0.4,0.2,2,0.0,0.0,0.0,0.2902564102564101,2.0,1
1.0,0.0,0.5,0.5,2,0.0,4,0.9908256880733946,0.0,0.0,0.2,2,0.0,0.0,0.0,2.0705128205128203,0.0,0
0.0,0.0,-0.5,0.5,1,0.0,4,0.06422018348623854,0.0,-1.0,-0.4,2,0.0,0.0,0.0,-0.2602564102564104,1.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,0.42201834862385323,0.0,-0.6,-0.8,1,0.0,0.0,0.0,-0.4987179487179488,0.0,1
0.0,0.0,0.5,-0.5,0,0.0,1,1.2660550458715596,0.0,0.0,-0.6,2,0.0,0.0,0.0,-0.011538461538461612,1.0,0
-1.0,0.0,0.5,-0.5,1,0.0,1,-0.42201834862385323,-1.0,0.6,0.4,3,1.0,2.0,11.0,-0.8833333333333334,0.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,-0.12844036697247707,0.0,-0.6,0.5333333333333333,2,0.0,0.0,0.0,0.7038461538461539,1.0,1
0.0,1.0,-0.5,-0.5,1,0.0,1,1.3577981651376148,0.0,0.2,-0.6666666666666666,2,0.0,0.0,0.0,1.119230769230769,0.0,0
0.0,0.0,0.0,-0.5,1,0.0,1,-0.1559633027522936,-1.0,0.4,-0.7333333333333333,1,0.0,0.0,0.0,-0.7551282051282052,0.0,1
0.0,1.0,0.0,0.5,1,0.0,1,0.8256880733944955,0.0,0.2,-0.5333333333333333,2,0.0,0.0,0.0,0.3010256410256409,2.0,1
0.0,0.0,-0.5,0.0,2,0.0,1,1.908256880733945,0.0,-0.4,0.5333333333333333,1,0.0,0.0,0.0,0.2448717948717948,0.0,0
0.0,0.0,-0.5,1.0,1,0.0,1,1.9541284403669725,0.0,-0.8,0.26666666666666666,1,0.0,0.0,0.0,-0.9397435897435898,0.0,0
0.0,0.0,0.0,0.5,1,0.0,1,0.25688073394495414,0.0,0.4,-0.6666666666666666,1,0.0,0.0,0.0,-0.3705128205128206,1.0,1
-1.0,0.0,-0.5,-0.5,1,0.0,1,-0.46788990825688076,0.0,-0.6,0.06666666666666667,1,0.0,0.0,0.0,-0.2423076923076924,0.0,1
0.0,0.0,0.0,-0.5,2,0.0,1,1.7431192660550459,0.0,-0.4,-0.6666666666666666,1,0.0,0.0,0.0,0.39871794871794863,1.0,0
0.0,1.0,0.0,0.0,1,0.0,1,-0.08256880733944955,0.0,-0.8,0.6,2,0.0,0.0,0.0,0.5730769230769229,2.0,1
-1.0,0.0,0.0,-0.5,1,0.0,1,-0.3577981651376147,-1.0,0.4,0.6666666666666666,1,0.0,0.0,0.0,-0.5756410256410257,1.0,1
1.0,0.0,-0.5,-0.5,0,0.0,1,-0.3486238532110092,0.0,-1.0,-0.8666666666666667,2,0.0,0.0,0.0,0.39871794871794863,0.0,0
-1.0,0.0,0.5,-1.0,1,0.0,1,-0.3119266055045872,0.0,0.8,-0.8,2,0.0,0.0,0.0,-0.08846153846153854,1.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,-0.47706422018348627,0.0,-1.4,-0.2,1,0.0,0.0,0.0,-0.8576923076923078,0.0,1
0.0,0.0,-0.5,-0.5,1,0.0,1,-0.09174311926605505,-1.0,0.8,0.5333333333333333,2,0.0,0.0,0.0,-0.3192307692307693,2.0,1
0.0,1.0,-0.5,-0.5,0,0.0,1,-0.5137614678899083,0.0,0.0,0.06666666666666667,2,0.0,0.0,0.0,0.2653846153846152,0.0,1
-1.0,0.0,-0.5,0.0,2,0.0,1,2.6513761467889907,0.0,0.2,-0.2,1,0.0,0.0,0.0,-0.2423076923076924,0.0,0
0.0,0.0,0.0,0.0,2,0.0,1,0.44954128440366975,0.0,0.6,-0.8,2,0.0,0.0,0.0,0.6346153846153846,0.0,0
0.0,0.0,-0.5,1.0,1,0.0,1,0.48623853211009177,-1.0,0.8,-0.4666666666666667,1,0.0,0.0,0.0,-0.7551282051282052,0.0,1
0.0,0.0,0.5,1.0,1,0.0,1,0.7798165137614679,0.0,0.8,0.06666666666666667,2,0.0,0.0,0.0,-0.3705128205128206,0.0,0
-1.0,0.0,-0.5,0.0,1,0.0,1,-0.5045871559633027,0.0,0.8,0.3333333333333333,3,1.0,3.0,23.0,-0.8320512820512821,0.0,1
-1.0,0.0,-0.5,0.0,1,0.0,1,0.42201834862385323,0.0,-0.8,0.2,1,0.0,0.0,0.0,0.39871794871794863,0.0,0
0.0,0.0,-0.5,0.5,1,0.0,1,0.13761467889908258,0.0,0.6,0.5333333333333333,1,0.0,0.0,0.0,-0.626923076923077,0.0,1
0.0,0.0,0.5,0.0,1,0.0,4,0.6330275229357798,0.0,-0.6,-0.06666666666666667,2,0.0,0.0,0.0,0.21794871794871795,3.0,1
0.0,0.0,-0.5,0.0,0,0.0,1,-0.26605504587155965,0.0,0.2,-1.0,2,0.0,0.0,0.0,0.5782051282051281,1.0,0
-1.0,0.0,-0.5,-0.5,1,0.0,1,0.6513761467889908,0.0,-0.6,-0.26666666666666666,2,0.0,0.0,0.0,0.011538461538461612,1.0,1
-1.0,0.0,-0.5,0.5,1,0.0,1,0.12844036697247707,0.0,-0.4,-0.13333333333333333,1,0.0,0.0,0.0,0.5269230769230768,0.0,1
0.0,0.0,-0.5,-0.5,0,0.0,1,0.44036697247706424,0.0,-0.8,-0.6666666666666666,1,0.0,0.0,0.0,-0.626923076923077,0.0,0
0.0,0.0,-0.5,-0.5,0,0.0,1,-0.5137614678899083,0.0,-0.2,0.8666666666666667,2,0.0,0.0,0.0,0.2448717948717948,0.0,0
-1.0,0.0,-0.5,1.0,1,0.0,1,-0.45871559633027525,-1.0,0.8,-0.5333333333333333,3,0.0,0.0,0.0,-0.8833333333333334,0.0,1
-1.0,0.0,-0.5,0.5,1,0.0,1,2.0091743119266057,0.0,0.2,0.4,1,0.0,0.0,0.0,-0.09692307692307696,0.0,1
1.0,0.0,0.0,0.0,1,0.0,4,0.22935779816513763,0.0,-0.2,0.6,2,0.0,0.0,0.0,1.0269230769230768,0.0,0
0.0,0.0,-0.5,0.5,0,0.0,1,0.11926605504587157,0.0,-0.8,-0.7333333333333333,2,0.0,0.0,0.0,-0.35769230769230775,0.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,0.44036697247706424,-1.0,0.6,0.6666666666666666,2,0.0,0.0,0.0,-0.6974358974358975,3.0,1
0.0,0.0,0.5,0.5,1,0.0,1,2.770642201834862,0.0,0.4,-0.13333333333333333,1,0.0,0.0,0.0,-0.55,1.0,1
-1.0,2.0,-0.5,0.5,1,0.0,1,-0.4954128440366973,0.0,-0.4,-0.13333333333333333,2,0.0,0.0,0.0,1.0994871794871797,0.0,1
-1.0,0.0,-0.5,0.0,1,0.0,1,1.1376146788990826,0.0,0.4,-0.3333333333333333,1,0.0,0.0,0.0,0.5269230769230768,0.0,0
0.0,0.0,-0.5,0.5,0,0.0,2,0.5688073394495413,0.0,-1.2,-0.4,2,0.0,0.0,0.0,-0.4730769230769232,1.0,0
-1.0,0.0,-0.5,-0.5,0,0.0,1,-0.5229357798165137,0.0,0.6,0.6,3,0.0,0.0,0.0,-0.8320512820512821,0.0,1
-1.0,0.0,-0.5,0.5,1,0.0,1,0.14678899082568808,-1.0,0.6,0.5333333333333333,1,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5,0.0,1,0.0,1,1.0458715596330275,0.0,0.0,-0.7333333333333333,2,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.5,0.5,1,0.0,1,1.2844036697247707,0.0,0.0,0.13333333333333333,1,0.0,0.0,0.0,0.3217948717948717,1.0,0
0.0,0.0,0.5,1.5,1,0.0,1,1.2477064220183487,0.0,-0.2,-0.4666666666666667,2,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,-0.5,-0.5,1,0.0,1,1.128440366972477,-1.0,0.4,0.0,1,0.0,0.0,0.0,-0.7551282051282052,0.0,0
0.0,0.0,-0.5,0.0,2,0.0,1,1.8256880733944953,0.0,-0.4,-0.06666666666666667,1,0.0,0.0,0.0,0.39871794871794863,1.0,0
0.0,0.0,-0.5,-0.5,1,0.0,1,-0.5229357798165137,-1.0,0.0,-0.8,2,0.0,0.0,0.0,-0.2423076923076924,0.0,1
0.0,0.0,0.5,0.5,1,0.0,1,1.3944954128440368,0.0,0.4,0.3333333333333333,2,0.0,0.0,0.0,-0.08076923076923091,1.0,1
-1.0,0.0,-0.5,0.5,1,0.0,1,1.0,0.0,0.6,-1.0,1,0.0,0.0,0.0,0.27051282051282044,0.0,0
0.0,0.0,-0.5,0.0,1,0.0,1,-0.10091743119266056,-1.0,0.8,0.4666666666666667,2,0.0,0.0,0.0,-0.3192307692307693,1.0,1
0.0,2.0,-0.5,-1.0,1,0.0,6,-0.3302752293577982,0.0,-1.2,-0.06666666666666667,2,0.0,0.0,0.0,-2.5500000000000003,1.0,1
-1.0,0.0,0.5,1.0,1,0.0,1,0.11009174311926606,0.0,-0.4,-0.26666666666666666,1,0.0,0.0,0.0,0.5269230769230768,0.0,0
0.0,0.0,0.0,1.0,1,0.0,1,0.8899082568807339,0.0,-0.2,-0.2,1,0.0,0.0,0.0,0.3217948717948717,0.0,0
0.0,0.0,-0.5,0.0,1,0.0,1,0.26605504587155965,-1.0,0.2,0.5333333333333333,1,0.0,0.0,0.0,0.14230769230769225,1.0,1
0.0,0.0,0.5,-1.0,0,0.0,1,0.28440366972477066,0.0,-0.8,-0.8666666666666667,2,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.5,-0.5,2,0.0,1,0.8532110091743119,0.0,-1.4,-0.9333333333333333,1,0.0,0.0,0.0,0.03974358974358967,0.0,1
-1.0,0.0,0.0,-1.0,1,0.0,1,-0.46788990825688076,0.0,-1.2,0.4,1,0.0,0.0,0.0,-0.3192307692307693,0.0,1
0.0,0.0,0.0,-1.0,1,0.0,1,-0.12844036697247707,-1.0,0.4,0.13333333333333333,2,0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,-0.5,1,0.0,1,-0.3302752293577982,-1.0,0.2,-0.7333333333333333,2,0.0,0.0,0.0,0.14230769230769225,2.0,1
-1.0,0.0,-0.5,1.0,1,0.0,1,-0.47706422018348627,0.0,0.2,0.8,3,1.0,0.0,1.0,-0.8833333333333334,1.0,1
0.0,0.0,0.5,0.0,1,0.0,1,0.4954128440366973,0.0,-1.0,0.7333333333333333,1,0.0,0.0,0.0,-1.0628205128205128,0.0,1
0.0,0.0,0.5,-0.5,2,0.0,1,0.5504587155963303,-1.0,0.0,-1.0,1,0.0,0.0,0.0,-0.126923076923077,0.0,0
0.0,0.0,-0.5,0.5,1,0.0,1,0.3211009174311927,-1.0,0.6,0.6666666666666666,1,0.0,0.0,0.0,-1.291794871794872,1.0,1
0.0,0.0,-0.5,1.0,1,0.0,1,1.018348623853211,0.0,0.4,-0.8,1,0.0,0.0,0.0,-0.0679487179487181,0.0,0
-1.0,1.0,0.5,0.5,1,0.0,1,0.9724770642201835,0.0,0.4,0.4666666666666667,2,0.0,0.0,0.0,-0.6358974358974359,2.0,1
-1.0,0.0,-0.5,0.0,2,0.0,1,1.981651376146789,-1.0,-0.2,0.06666666666666667,1,0.0,0.0,0.0,-0.3192307692307693,0.0,1
-1.0,0.0,0.5,-0.5,1,0.0,1,-0.5137614678899083,0.0,-1.2,0.8,1,0.0,0.0,0.0,-1.0115384615384617,0.0,0
-1.0,0.0,-0.5,0.0,1,0.0,1,0.981651376146789,-1.0,0.4,-0.9333333333333333,1,0.0,0.0,0.0,0.01410256410256403,0.0,1
1.0,0.0,0.5,0.0,1,0.0,6,-0.3669724770642202,0.0,0.4,0.9333333333333333,2,0.0,0.0,0.0,1.388974358974359,1.0,1
0.0,1.0,0.5,-1.0,1,0.0,1,-0.5229357798165137,0.0,-0.6,-1.0,2,0.0,0.0,0.0,0.8458974358974357,0.0,1
